x,y
5.750000000000000000e+00,-2.723274722717179995e-05
5.765625000000000000e+00,-8.870875899130398841e-05
5.781250000000000000e+00,-1.179029444249708421e-04
5.796875000000000000e+00,-1.328316044032678070e-04
5.812500000000000000e+00,-1.210672002619726253e-04
5.828125000000000000e+00,-1.166997445318090638e-04
5.843750000000000000e+00,-1.211580816595366438e-04
5.859375000000000000e+00,-1.066655180679880005e-04
5.875000000000000000e+00,-8.017648123840127384e-05
5.890625000000000000e+00,-6.428923850465307352e-05
5.906250000000000000e+00,-5.756402708421791805e-05
5.921875000000000000e+00,-5.373447219529855909e-05
5.937500000000000000e+00,-5.799846126422937705e-05
5.953125000000000000e+00,-4.958561447967409398e-05
5.968750000000000000e+00,-2.749710967549166130e-05
5.984375000000000000e+00,-6.218511444847137403e-06
6.000000000000000000e+00,1.892069915436718800e-05
6.015625000000000000e+00,3.564574522106826022e-05
6.031250000000000000e+00,4.133625125049944206e-05
6.046875000000000000e+00,4.520733571629732080e-05
6.062500000000000000e+00,4.348191731319050784e-05
6.078125000000000000e+00,3.976783634353801757e-05
6.093750000000000000e+00,3.474873196987977511e-05
6.109375000000000000e+00,2.323607819703790448e-05
6.125000000000000000e+00,5.924816824749160458e-06
6.140625000000000000e+00,-3.779051304085029316e-06
6.156250000000000000e+00,-5.524434044519748134e-06
6.171875000000000000e+00,-5.385722098585670199e-06
6.187500000000000000e+00,7.584850445708879041e-09
6.203125000000000000e+00,1.493358675130309545e-06
6.218750000000000000e+00,-1.638311089652259141e-06
6.234375000000000000e+00,-2.049450378897670926e-06
6.250000000000000000e+00,-1.806726706108559020e-06
6.265625000000000000e+00,-2.135949014816259693e-06
6.281250000000000000e+00,-2.314606839315378497e-06
6.296875000000000000e+00,-3.228427210564879181e-06
6.312500000000000000e+00,-4.995702704483651520e-06
6.328125000000000000e+00,-5.170045685849540238e-06
6.343750000000000000e+00,-3.782531414395710947e-06
